;bench;dataset;arch;threads;cmdline;unit;retval;value;runtime;tag
264;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.p1r0afjy/in_300K.fluid /tmp/parsec.fluidanimate.p1r0afjy/out.fluid;seconds;0;19.02316093444824;native;HW Fences const:simlarge:4
265;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.p1r0afjy/in_300K.fluid /tmp/parsec.fluidanimate.p1r0afjy/out.fluid;seconds;0;18.879302978515625;native;HW Fences const:simlarge:4
266;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.p1r0afjy/in_300K.fluid /tmp/parsec.fluidanimate.p1r0afjy/out.fluid;seconds;0;18.85285067558289;native;HW Fences const:simlarge:4
267;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.p1r0afjy/in_300K.fluid /tmp/parsec.fluidanimate.p1r0afjy/out.fluid;seconds;0;18.819986820220947;native;HW Fences const:simlarge:4
268;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.p1r0afjy/in_300K.fluid /tmp/parsec.fluidanimate.p1r0afjy/out.fluid;seconds;0;18.985694646835327;native;HW Fences const:simlarge:4
269;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.p1r0afjy/in_300K.fluid /tmp/parsec.fluidanimate.p1r0afjy/out.fluid;seconds;0;18.83028793334961;native;HW Fences const:simlarge:4
270;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.p1r0afjy/in_300K.fluid /tmp/parsec.fluidanimate.p1r0afjy/out.fluid;seconds;0;18.968986988067627;native;HW Fences const:simlarge:4
271;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.p1r0afjy/in_300K.fluid /tmp/parsec.fluidanimate.p1r0afjy/out.fluid;seconds;0;19.240253925323486;native;HW Fences const:simlarge:4
272;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.p1r0afjy/in_300K.fluid /tmp/parsec.fluidanimate.p1r0afjy/out.fluid;seconds;0;21.46217703819275;native;HW Fences const:simlarge:4
273;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.p1r0afjy/in_300K.fluid /tmp/parsec.fluidanimate.p1r0afjy/out.fluid;seconds;0;18.81271505355835;native;HW Fences const:simlarge:4
274;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.p1r0afjy/in_300K.fluid /tmp/parsec.fluidanimate.p1r0afjy/out.fluid;seconds;0;18.94606280326844;native;HW Fences const:simlarge:4
275;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.p1r0afjy/in_300K.fluid /tmp/parsec.fluidanimate.p1r0afjy/out.fluid;seconds;0;19.22150683403015;native;HW Fences const:simlarge:4
276;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.p1r0afjy/in_300K.fluid /tmp/parsec.fluidanimate.p1r0afjy/out.fluid;seconds;0;19.034053802490234;native;HW Fences const:simlarge:4
277;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.p1r0afjy/in_300K.fluid /tmp/parsec.fluidanimate.p1r0afjy/out.fluid;seconds;0;18.886162996292114;native;HW Fences const:simlarge:4
278;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.p1r0afjy/in_300K.fluid /tmp/parsec.fluidanimate.p1r0afjy/out.fluid;seconds;0;19.03727865219116;native;HW Fences const:simlarge:4
279;parsec.fluidanimate;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/fluidanimate/inst/amd64-linux.gcc/bin/fluidanimate 4 5 /tmp/parsec.fluidanimate.p1r0afjy/in_300K.fluid /tmp/parsec.fluidanimate.p1r0afjy/out.fluid;seconds;0;19.103245735168457;native;HW Fences const:simlarge:4
280;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;51.690577268600464;native;HW Fences const:simlarge:4
281;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;49.29780197143555;native;HW Fences const:simlarge:4
282;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;52.52943229675293;native;HW Fences const:simlarge:4
283;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;48.42356467247009;native;HW Fences const:simlarge:4
284;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;49.27410364151001;native;HW Fences const:simlarge:4
285;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;46.918214559555054;native;HW Fences const:simlarge:4
286;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;49.6652569770813;native;HW Fences const:simlarge:4
287;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;48.33569073677063;native;HW Fences const:simlarge:4
288;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;49.64826798439026;native;HW Fences const:simlarge:4
289;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;48.715489864349365;native;HW Fences const:simlarge:4
290;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;49.48572587966919;native;HW Fences const:simlarge:4
291;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;49.83390903472901;native;HW Fences const:simlarge:4
292;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;49.30294179916382;native;HW Fences const:simlarge:4
293;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;46.70684456825256;native;HW Fences const:simlarge:4
294;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;49.027809858322144;native;HW Fences const:simlarge:4
295;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;48.75206899642944;native;HW Fences const:simlarge:4
296;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;47.03545260429382;native;HW Fences const:simlarge:4
297;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;46.98719167709351;native;HW Fences const:simlarge:4
298;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;47.4958176612854;native;HW Fences const:simlarge:4
299;parsec.streamcluster;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/kernels/streamcluster/inst/amd64-linux.gcc/bin/streamcluster 10 20 128 16384 16384 1000 none /tmp/parsec.streamcluster._bar9jjp/output.txt 4;seconds;0;46.92728471755981;native;HW Fences const:simlarge:4
300;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;16.12648034095764;native;HW Fences const:simlarge:4
301;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;15.960132598876951;native;HW Fences const:simlarge:4
302;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;16.00042963027954;native;HW Fences const:simlarge:4
303;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;16.136632680892944;native;HW Fences const:simlarge:4
304;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;15.962839365005491;native;HW Fences const:simlarge:4
305;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;15.949527740478516;native;HW Fences const:simlarge:4
306;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;15.9647855758667;native;HW Fences const:simlarge:4
307;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;15.947453498840332;native;HW Fences const:simlarge:4
308;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;16.09470844268799;native;HW Fences const:simlarge:4
309;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;15.96750259399414;native;HW Fences const:simlarge:4
310;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;15.907503604888916;native;HW Fences const:simlarge:4
311;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;15.930776596069336;native;HW Fences const:simlarge:4
312;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;15.961930513381958;native;HW Fences const:simlarge:4
313;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;16.106725692749023;native;HW Fences const:simlarge:4
314;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;15.960875511169434;native;HW Fences const:simlarge:4
315;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;15.990941524505615;native;HW Fences const:simlarge:4
316;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;15.963908672332764;native;HW Fences const:simlarge:4
317;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;15.99975848197937;native;HW Fences const:simlarge:4
318;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;16.07254385948181;native;HW Fences const:simlarge:4
319;parsec.vips;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/vips/inst/amd64-linux.gcc/bin/vips im_benchmark /tmp/parsec.vips.kl5jf3ew/bigben_2662x5500.v /tmp/parsec.vips.kl5jf3ew/output.v;seconds;0;15.979833602905272;native;HW Fences const:simlarge:4
320;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.5288941860198975;native;SW Fences:simlarge:4
321;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.475358486175537;native;SW Fences:simlarge:4
322;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.564368486404419;native;SW Fences:simlarge:4
323;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.470929384231567;native;SW Fences:simlarge:4
324;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.571943521499634;native;SW Fences:simlarge:4
325;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.558447360992432;native;SW Fences:simlarge:4
326;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.556968688964844;native;SW Fences:simlarge:4
327;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.566528558731079;native;SW Fences:simlarge:4
328;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.473904609680176;native;SW Fences:simlarge:4
329;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.419514417648315;native;SW Fences:simlarge:4
330;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.522764682769775;native;SW Fences:simlarge:4
331;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.4766504764556885;native;SW Fences:simlarge:4
332;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.487469673156738;native;SW Fences:simlarge:4
333;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.490752220153809;native;SW Fences:simlarge:4
334;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.492428541183472;native;SW Fences:simlarge:4
335;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.53160548210144;native;SW Fences:simlarge:4
336;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.550341367721558;native;SW Fences:simlarge:4
337;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.493176460266113;native;SW Fences:simlarge:4
338;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.471316337585449;native;SW Fences:simlarge:4
339;parsec.blackscholes;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/blackscholes/inst/amd64-linux.gcc/bin/blackscholes 4 /tmp/parsec.blackscholes.1dg6bjlg/in_64K.txt /tmp/parsec.blackscholes.1dg6bjlg/prices.txt;seconds;0;4.494704246520996;native;SW Fences:simlarge:4
340;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.j1qnsnh9/sequenceB_4 4 4 4000 5 0 4;seconds;0;36.80525660514832;native;SW Fences:simlarge:4
341;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.j1qnsnh9/sequenceB_4 4 4 4000 5 0 4;seconds;0;36.43055558204651;native;SW Fences:simlarge:4
342;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.j1qnsnh9/sequenceB_4 4 4 4000 5 0 4;seconds;0;36.60831356048584;native;SW Fences:simlarge:4
343;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.j1qnsnh9/sequenceB_4 4 4 4000 5 0 4;seconds;0;36.6544988155365;native;SW Fences:simlarge:4
344;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.j1qnsnh9/sequenceB_4 4 4 4000 5 0 4;seconds;0;36.46100974082947;native;SW Fences:simlarge:4
345;parsec.bodytrack;simlarge;x86_64;4;/test/benchmarks-root/parsec-3.0-bins/pkgs/apps/bodytrack/inst/amd64-linux.gcc/bin/bodytrack /tmp/parsec.bodytrack.j1qnsnh9/sequenceB_4 4 4 4000 5 0 4;seconds;0;36.52766466140747;native;SW Fences:simlarge:4
